cross_pair_hotspot_id	chr	start	stop	pair	pair_present	n_pairs	MHC_flag	recurrent_hotspot	multi_axis_hotspot	pan_domain_hotspot
PH3B0_CH049	6	32208902	32897998	UC__Anxiety	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	UC__MDD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	UC__PTSD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	BMI__Anxiety	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	BMI__MDD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	BMI__PTSD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CAD__Anxiety	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CAD__MDD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	CAD__PTSD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	T2D__Anxiety	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	T2D__MDD	0	4	True	True	True	False
PH3B0_CH049	6	32208902	32897998	T2D__PTSD	0	4	True	True	True	False
PH3B0_CH016	7	1366973	2473749	CD__BMI	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CD__CAD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CD__T2D	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	PsA__BMI	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	PsA__CAD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	PsA__T2D	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	UC__BMI	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	UC__CAD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	UC__T2D	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CD__Anxiety	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CD__MDD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CD__PTSD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	PsA__Anxiety	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	PsA__MDD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	PsA__PTSD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	UC__Anxiety	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	UC__MDD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	UC__PTSD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	BMI__Anxiety	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	BMI__MDD	1	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	BMI__PTSD	1	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CAD__Anxiety	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CAD__MDD	1	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	CAD__PTSD	1	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	T2D__Anxiety	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	T2D__MDD	0	4	False	True	False	False
PH3B0_CH016	7	1366973	2473749	T2D__PTSD	0	4	False	True	False	False
PH3B0_CH017	7	32460229	33159277	CD__BMI	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CD__CAD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CD__T2D	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	PsA__BMI	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	PsA__CAD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	PsA__T2D	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	UC__BMI	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	UC__CAD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	UC__T2D	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CD__MDD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CD__PTSD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	PsA__MDD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	UC__MDD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	UC__PTSD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	BMI__MDD	1	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CAD__MDD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	T2D__MDD	0	1	False	False	False	False
PH3B0_CH017	7	32460229	33159277	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CD__BMI	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CD__CAD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CD__T2D	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	PsA__BMI	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	PsA__CAD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	PsA__T2D	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	UC__BMI	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	UC__CAD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	UC__T2D	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CD__MDD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CD__PTSD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	PsA__MDD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	UC__MDD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	UC__PTSD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	BMI__MDD	1	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CAD__MDD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	T2D__MDD	0	1	False	False	False	False
PH3B0_CH018	7	73128831	75243899	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CD__BMI	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CD__CAD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CD__T2D	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	PsA__BMI	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	PsA__CAD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	PsA__T2D	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	UC__BMI	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	UC__CAD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	UC__T2D	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CD__MDD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CD__PTSD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	PsA__MDD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	UC__MDD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	UC__PTSD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	BMI__MDD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CAD__MDD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	CAD__PTSD	1	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	T2D__MDD	0	1	False	False	False	False
PH3B0_CH035	7	113339387	115321301	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CD__BMI	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CD__CAD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CD__T2D	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	PsA__BMI	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	PsA__CAD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	PsA__T2D	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	UC__BMI	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	UC__CAD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	UC__T2D	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CD__MDD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CD__PTSD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	PsA__MDD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	UC__MDD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	UC__PTSD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	BMI__MDD	1	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CAD__MDD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	T2D__MDD	0	1	False	False	False	False
PH3B0_CH019	8	92876621	94999066	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CD__BMI	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CD__CAD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CD__T2D	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	PsA__BMI	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	PsA__CAD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	PsA__T2D	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	UC__BMI	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	UC__CAD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	UC__T2D	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CD__MDD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CD__PTSD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	PsA__MDD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	UC__MDD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	UC__PTSD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	BMI__MDD	1	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CAD__MDD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	T2D__MDD	0	1	False	False	False	False
PH3B0_CH020	9	10675475	12044915	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH002	9	14244748	14902924	CD__BMI	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CD__CAD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CD__T2D	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	PsA__BMI	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	PsA__CAD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	PsA__T2D	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	UC__BMI	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	UC__CAD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	UC__T2D	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CD__Anxiety	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CD__MDD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CD__PTSD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	PsA__Anxiety	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	PsA__MDD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	PsA__PTSD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	UC__Anxiety	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	UC__MDD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	UC__PTSD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	BMI__Anxiety	1	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	BMI__MDD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	BMI__PTSD	1	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CAD__Anxiety	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CAD__MDD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	CAD__PTSD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	T2D__Anxiety	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	T2D__MDD	0	2	False	True	False	False
PH3B0_CH002	9	14244748	14902924	T2D__PTSD	0	2	False	True	False	False
PH3B0_CH056	9	81161598	82601465	CD__BMI	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CD__CAD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CD__T2D	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	PsA__BMI	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	PsA__CAD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	PsA__T2D	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	UC__BMI	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	UC__CAD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	UC__T2D	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CD__MDD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CD__PTSD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	PsA__MDD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	UC__MDD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	UC__PTSD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	BMI__MDD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CAD__MDD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	T2D__MDD	0	1	False	False	False	False
PH3B0_CH056	9	81161598	82601465	T2D__PTSD	1	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CD__BMI	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CD__CAD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CD__T2D	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	PsA__BMI	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	PsA__CAD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	PsA__T2D	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	UC__BMI	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	UC__CAD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	UC__T2D	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CD__MDD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CD__PTSD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	PsA__MDD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	UC__MDD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	UC__PTSD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	BMI__MDD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CAD__MDD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	CAD__PTSD	1	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	T2D__MDD	0	1	False	False	False	False
PH3B0_CH036	10	32457294	33655458	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CD__BMI	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CD__CAD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CD__T2D	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	PsA__BMI	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	PsA__CAD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	PsA__T2D	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	UC__BMI	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	UC__CAD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	UC__T2D	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CD__MDD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CD__PTSD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	PsA__MDD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	UC__MDD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	UC__PTSD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	BMI__MDD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CAD__Anxiety	1	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CAD__MDD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	T2D__MDD	0	1	False	False	False	False
PH3B0_CH029	11	42858198	43949377	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CD__BMI	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CD__CAD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CD__T2D	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	PsA__BMI	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	PsA__CAD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	PsA__T2D	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	UC__BMI	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	UC__CAD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	UC__T2D	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CD__MDD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CD__PTSD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	PsA__MDD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	UC__MDD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	UC__PTSD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	BMI__MDD	1	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CAD__MDD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	T2D__MDD	0	1	False	False	False	False
PH3B0_CH021	11	45019560	46316005	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CD__BMI	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CD__CAD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CD__T2D	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	PsA__BMI	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	PsA__CAD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	PsA__T2D	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	UC__BMI	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	UC__CAD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	UC__T2D	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CD__Anxiety	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CD__MDD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CD__PTSD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	PsA__Anxiety	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	PsA__MDD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	PsA__PTSD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	UC__Anxiety	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	UC__MDD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	UC__PTSD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	BMI__Anxiety	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	BMI__MDD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	BMI__PTSD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CAD__Anxiety	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CAD__MDD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	CAD__PTSD	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	T2D__Anxiety	0	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	T2D__MDD	1	1	False	False	False	False
PH3B0_CH053	11	46316006	48066366	T2D__PTSD	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	CD__BMI	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	CD__CAD	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	CD__T2D	1	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	PsA__BMI	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	PsA__CAD	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	PsA__T2D	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	UC__BMI	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	UC__CAD	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	UC__T2D	0	1	False	False	False	False
PH3B0_CH047	11	68887345	69713996	CD__Anxiety	0	1	False	False	False	False
